time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1686426574597560000,0.10556005859375,2.1535354894073633,-0.1432673453830221,-0.839957296191695,-0.0038724037518483617,-0.4530361284982563,-0.2621154683877872,0.6066788932120414
1686426574607505200,0.115505126953125,2.1555368442190086,-0.1392960284368294,-0.8416667657626384,0.0012886510174895526,-0.45199781525325805,-0.260560265405053,0.5998671623781561
1686426574617450200,0.1254501953125,2.1586801638456588,-0.13476784226115932,-0.8437360453299149,0.007047080471176418,-0.45045181154901837,-0.25892146869183125,0.5923781983482332
1686426574627395000,0.13539501953125,2.163203406794367,-0.1293751786978622,-0.8462353551224518,0.014146253544393332,-0.4481887403001855,-0.2574385382622022,0.5843725756730711
1686426574637340400,0.14534033203125,2.1691489369451737,-0.12292804192486624,-0.8491456386254047,0.02322948198553944,-0.44507864811445735,-0.2564087129921124,0.5762483520796886
1686426574647284200,0.1552841796875,2.17593357661085,-0.11563474030877946,-0.8522535990107797,0.03419811982139376,-0.44134878112487663,-0.25593686035840596,0.5684384538339242
1686426574657229300,0.165229248046875,2.182594230047151,-0.10826058444987034,-0.8552008929337724,0.04578450677570665,-0.43753502646327425,-0.25587901317336437,0.5614232513085554
1686426574667174100,0.175174072265625,2.188329946660389,-0.10162302574252112,-0.8577064507784229,0.05644671173579657,-0.43415770039912643,-0.2559674762386626,0.555455940495383
1686426574677119200,0.185119140625,2.1927697648575872,-0.09582656149521866,-0.859713916174452,0.06600771794411486,-0.4314065726326735,-0.25612043386988825,0.5504385101877267
1686426574687064000,0.19506396484375,2.1956816772452106,-0.09042502943757605,-0.8612629289652778,0.07547046391348823,-0.42926991230911615,-0.2564699604996382,0.5461599280416689
1686426574697009200,0.205009033203125,2.1967296191739063,-0.08478802993108836,-0.862381306620503,0.08626256586730857,-0.42773089522076646,-0.2572074164117323,0.5423552189647881
1686426574706953200,0.214953125,2.1958916200409475,-0.07858276776043051,-0.8631222725728966,0.09897577274858606,-0.42675126362356414,-0.2583175711077623,0.5386642965600237
1686426574716898300,0.224898193359375,2.1935897007705822,-0.07194435406620123,-0.8635680580525418,0.1130380608850524,-0.42624313741111014,-0.2595980218549561,0.5348275675326006
1686426574726843100,0.234843017578125,2.190329761181925,-0.06510584098226686,-0.8637940772201982,0.12773842653186482,-0.4260836294499212,-0.26090948977192824,0.5308020697338937
1686426574736788200,0.244788330078125,2.186447726625345,-0.0579694203563762,-0.8638571182975651,0.14327232276530322,-0.42609129201141743,-0.2623674002746699,0.5267151453969934
1686426574746733300,0.2547333984375,2.1817532747915553,-0.05041110927191019,-0.8637107313980678,0.1600213962440468,-0.42629050977309163,-0.26408099231725657,0.5226276316069675
1686426574756677000,0.264677001953125,2.17579564647506,-0.04263148720611259,-0.8632460850841556,0.17761331334416916,-0.4269316219272796,-0.26592880154962645,0.5184396750895146
1686426574766622200,0.274622314453125,2.1685544328149176,-0.034806528421009085,-0.8624495569779352,0.19558990323942985,-0.4280940353285586,-0.26777739357169034,0.5140294140927493
1686426574776567300,0.2845673828125,2.160506723942209,-0.026897190969124057,-0.8614375542186445,0.21373414678387911,-0.4296320692180255,-0.26947752026198013,0.5090957905197333
1686426574786512100,0.29451220703125,2.1523530754108866,-0.01845625797615952,-0.8604177105459415,0.2324378496107419,-0.43127659903327287,-0.2708158877302618,0.5028778223273591
1686426574796457200,0.304457275390625,2.1447388527606615,-0.009102178369243683,-0.8595539664845048,0.25203433217861515,-0.4327820504921573,-0.2716318781836189,0.4947856686386725
1686426574806402300,0.31440234375,2.137573141589073,0.001223900879288743,-0.8587609189726715,0.2728869090821349,-0.4341111316186305,-0.27216855629428444,0.48520851922435204
1686426574816346000,0.32434619140625,2.130131796627375,0.01291784933112788,-0.8577993445841092,0.2964038141427328,-0.4353408775970851,-0.2729319523963319,0.4746131207209215
1686426574826291200,0.334291259765625,2.1216250842373774,0.026524693419775015,-0.8563898607080505,0.3242997062946406,-0.436541205500976,-0.2744535691485178,0.4633196817681624
1686426574836236300,0.344236328125,2.1112297971448606,0.042319152996537365,-0.8541937648348157,0.35781343305988617,-0.4378211213841706,-0.2772632273923017,0.45183442284894343
1686426574846181000,0.35418115234375,2.0985585195448393,0.06014053629834441,-0.8509510023897,0.3971444559719541,-0.43920192425860627,-0.28172198700931544,0.44076948966071916
1686426574856126200,0.364126220703125,2.084169298253152,0.079460697775092,-0.8466126334456712,0.44174988558078193,-0.44028183658367903,-0.2882448247331561,0.4313452558931942
1686426574866071300,0.3740712890625,2.069533772132094,0.09896979271866609,-0.8414705795149042,0.48919653666068286,-0.44044453848848,-0.296885000885333,0.42515125713186847
1686426574876015000,0.38401513671875,2.055476827212409,0.1173415556358811,-0.8358538588345659,0.5367671840144409,-0.4394804380707493,-0.30730496750308384,0.42309603469451595
1686426574885960200,0.393960205078125,2.039772530782776,0.13485661148688183,-0.8293016302317917,0.5856708470116329,-0.4381151086939926,-0.31957430247548757,0.424517921921249
1686426574895905300,0.4039052734375,2.019886347544489,0.15270687994934046,-0.8210717319802091,0.6392170676689117,-0.436920798980568,-0.33409891831320365,0.42815904401989774
1686426574905850000,0.41385009765625,1.9948982378771167,0.17156538938851457,-0.81074864238666,0.6993399663894553,-0.4358672465110099,-0.3511007423122117,0.4331692377123553
1686426574915795200,0.423795166015625,1.9646591249061915,0.19102679422357938,-0.798246216096742,0.7653379936461869,-0.4349634663562023,-0.3702950900260441,0.43895520830667784
