time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686426680379356000,-76.44864404296875,43.732505798339844,-1,-1,52.35753507449671,1.1425056457519531,-1,15.155557324884379,22.163389205932617,4.835990264465996,-1
1686426689379356000,-67.44864404296875,43.732505798339844,-1,-1,52.35753507449671,1.1425056457519531,-1,15.155557324884379,22.163389205932617,4.835990264465996,-1
1686426756973097000,0.145096923828125,43.73268127441406,-1,-1,52.35753507449671,-2.9530258178710938,-1,15.155557324884379,67.21438598632812,4.835990264465996,-1
1686426757617010200,0.78901025390625,43.46457529067993,-1,-1,52.35753507449671,0.874575138092041,-1,15.155557324884379,27.41570281982422,4.835990264465996,-1
1686426759265060900,2.437060791015625,43.51939034461975,-1,-1,52.35753507449671,0.9293901920318604,-1,15.155557324884379,20.95261573791504,4.835990264465996,-1
1686426765674451000,8.846450927734375,43.52514910697937,-1,-1,52.35753507449671,0.9351489543914795,-1,15.155557324884379,20.902982711791992,4.835990264465996,-1
1686426776584006000,19.756005859375,43.52149057388306,-1,-1,52.35753507449671,0.931490421295166,-1,15.155557324884379,21.61846160888672,4.835990264465996,-1
1686426788523802000,31.695802001953126,43.408690214157104,-1,-1,52.35753507449671,0.8186900615692139,-1,15.155557324884379,22.197959899902344,4.835990264465996,-1
1686426802285778000,45.45777783203125,43.378204345703125,-1,-1,52.35753507449671,0.7882041931152344,-1,15.155557324884379,21.79953384399414,4.835990264465996,-1
1686426810262200800,53.43420092773437,43.37151479721069,-1,-1,52.35753507449671,0.7815146446228027,-1,15.155557324884379,21.689945220947266,4.835990264465996,-1
1686426825667987000,68.83998706054687,43.34766745567322,-1,-1,52.35753507449671,0.7576673030853271,-1,15.155557324884379,20.611726760864258,4.835990264465996,-1
1686426827173405200,70.3454052734375,43.390146017074585,-1,-1,52.35753507449671,0.8001458644866943,-1,15.155557324884379,18.167417526245117,4.835990264465996,-1
1686426833644902000,76.81690185546876,43.41577434539795,-1,-1,52.35753507449671,0.8257741928100586,-1,15.155557324884379,20.18337059020996,4.835990264465996,-1
1686426840242497000,83.4144970703125,43.44496726989746,-1,-1,52.35753507449671,0.8549671173095703,-1,15.155557324884379,20.413990020751953,4.835990264465996,-1
1686426846842371000,90.01437109375,43.464128732681274,-1,-1,52.35753507449671,0.8741285800933838,-1,15.155557324884379,20.51926612854004,4.835990264465996,-1
1686426853253815300,96.42581518554688,43.470927715301514,-1,-1,52.35753507449671,0.880927562713623,-1,15.155557324884379,20.78853416442871,4.835990264465996,-1
1686426854767648000,97.93964794921875,43.537068367004395,-1,-1,52.35753507449671,0.9470682144165039,-1,15.155557324884379,18.25347328186035,4.835990264465996,-1
1686426861854947000,105.02694702148438,43.584372997283936,-1,-1,52.35753507449671,0.9943728446960449,-1,15.155557324884379,20.488876342773438,4.835990264465996,-1
1686426876863106000,120.03510595703125,43.603952169418335,-1,-1,52.35753507449671,1.0139520168304443,-1,15.155557324884379,18.04557228088379,4.835990264465996,-1
1686426884164598000,127.33659790039063,43.46066689491272,-1,-1,52.35753507449671,0.8706667423248291,-1,15.155557324884379,20.197294235229492,4.835990264465996,-1
1686426899171851300,142.34385131835938,43.3992338180542,-1,-1,52.35753507449671,0.8092336654663086,-1,15.155557324884379,17.885765075683594,4.835990264465996,-1
1686426914177216000,157.34921606445312,43.370020389556885,-1,-1,52.35753507449671,0.7800202369689941,-1,15.155557324884379,15.362690925598145,4.835990264465996,-1
1686426929182440000,172.35443994140624,43.35294532775879,-1,-1,52.35753507449671,0.7629451751708984,-1,15.155557324884379,13.674080848693848,4.835990264465996,-1
1686426944187647000,187.35964697265624,43.34174466133118,-1,-1,52.35753507449671,0.7517445087432861,-1,15.155557324884379,12.442566871643066,4.835990264465996,-1
1686426958259672000,201.43167211914061,43.3539617061615,-1,-1,52.35753507449671,0.7639615535736084,-1,15.155557324884379,17.45531463623047,4.835990264465996,-1
1686426965618626000,208.7906259765625,43.36963701248169,-1,-1,52.35753507449671,0.7796368598937988,-1,15.155557324884379,20.031770706176758,4.835990264465996,-1
1686426972242923000,215.41492309570313,43.39033913612366,-1,-1,52.35753507449671,0.8003389835357666,-1,15.155557324884379,20.748409271240234,4.835990264465996,-1
1686426978648795100,221.8207951660156,43.3724205493927,-1,-1,52.35753507449671,0.7824203968048096,-1,15.155557324884379,20.847280502319336,4.835990264465996,-1
